height,weight,age,male
59.7333723850573,111.256837788828,44,0
72.3742059792106,211.408985001033,50,1
73.3134907568074,218.459681732912,49,1
60.8046834621872,112.014974292633,28,0
72.358125042279,212.737441830037,37,1
65.57809104425071,156.792424198492,35,0
63.3399261045257,148.857247128355,38,0
64.51421535513711,141.971914418017,30,0
59.9808089227324,107.64817624809,34,0
63.7001958311705,118.483342065861,26,0
69.46630220693339,201.385361121489,46,1
64.14200437090581,135.046996429122,29,0
64.05039830401351,142.510788498396,35,0
62.6550936718011,132.119527831255,46,0
66.174152091131,162.761536925492,50,0
71.1733264895945,214.059851128224,31,1
67.43590688313411,161.125020639838,41,0
71.6942733128126,189.681388571309,36,1
73.47320320681689,230.026140872277,44,1
68.5743362271967,173.135597406825,35,1
70.66209615403129,175.505182791394,28,1
72.8591151862599,192.70142161741,26,1
71.4523785395008,232.05322788392,49,1
64.5726768644519,152.878029369242,46,0
59.7497183994335,121.149554313116,28,0
65.92733670787659,162.762517973172,29,1
70.4766334089165,180.680930323501,39,1
62.7365319462159,145.066723993253,46,0
69.1905627163459,173.08122859673,26,1
64.2725831540933,162.013145838894,37,1
70.5221433981034,192.731834175094,48,1
70.880271694611,204.465191838017,33,1
67.20946864152499,192.841854586274,36,1
64.7164285273487,157.237397860166,46,1
67.84056676035051,162.584230580735,42,0
61.9575843370962,145.168888322192,43,0
63.7746173880224,124.623948166457,28,0
58.8010629944119,108.024081979028,37,0
71.9532087785568,210.309880125881,33,1
62.651340474777,132.823094536532,29,0
70.42746418521149,197.930792028562,30,1
61.528458600239496,146.724547736171,43,0
70.15204141739859,187.902312654022,38,1
60.7877719616947,132.018546084783,49,0
66.95133110883019,172.685169645879,34,1
67.8599528243859,187.320797193534,38,1
71.71553184133039,209.145256645714,37,1
56.7977403653233,105.58756270741,32,0
63.483539715034105,123.313713406345,28,0
65.3552065986994,151.975017654154,25,1
66.229901787505,180.995123993462,37,1
67.0718444604063,176.389151760833,32,1
59.941779616351596,117.376376113162,34,0
64.7968000388706,148.920266849602,33,0
69.36346369616099,178.083388175076,32,1
75.05849776537299,220.94876840802,42,1
61.580997047162796,142.884059347308,46,0
64.35414886556529,157.460632901291,30,1
66.1736747517196,161.100595728148,30,0
66.31059986558279,161.900676935445,28,1
61.0306358437811,160.980447214242,50,0
71.4398723802529,192.390763412069,25,1
69.4970191650767,187.136269159319,25,1
66.0157115789694,157.707952227472,41,0
72.0620387835147,202.903092142954,33,1
68.12510550828469,191.056549443701,48,1
60.0352088047133,118.705890716663,45,0
63.140398923960696,155.839515295126,40,0
73.2769610901306,228.561415368678,40,1
63.1170340153881,126.999423060675,28,0
67.6388652261268,178.912792643045,42,1
66.3967781937743,186.912287800921,41,1
72.39252375998939,200.8985003613,37,1
62.732654328978896,130.965814464381,43,0
67.692217087872,169.32049821795,37,1
64.03404129602181,124.272743229695,28,0
61.411860343753396,131.70938436317,41,0
64.058860002728,166.747828805705,36,1
65.00044950467361,170.462245088581,50,0
68.66892211176399,177.263500115293,42,1
71.11041015600479,185.884884359253,44,1
67.20378944789381,161.509490965831,32,0
72.03337582163469,217.633999687682,37,1
75.3932882435025,206.23544019205,29,1
64.3843409259214,141.370643511947,37,0
67.5601590941242,157.096183401911,36,0
60.067506627098595,122.624924360335,33,0
70.9968790273976,200.985201879309,35,1
62.294839686946396,138.943212021255,42,0
71.56758546055869,203.826348541347,29,1
55.0518916024929,84.6217764414627,37,0
67.5337377924034,178.60344566602,36,1
69.49307223519399,212.867678856593,47,1
65.55681487704011,127.20717814503601,31,0
66.9414830491598,167.107467078417,33,1
64.48457733032521,158.194092604907,45,0
64.36331257203891,141.206379663482,36,0
71.01808723998039,200.57947249652,44,1
72.27539339868119,194.441744085767,33,1
74.10425937690529,189.875893529098,37,1
67.2767811169297,174.197306840047,26,1
61.796153633355296,116.032748132563,29,0
61.8092643569429,145.809439343295,31,0
59.507861483682795,121.363789403639,31,0
69.8620291447985,173.288236226001,42,1
68.74164184297149,181.799951410169,46,1
70.63506833585599,192.324779190868,42,1
56.189386413216,104.3280876779566,43,0
66.5782702732674,165.601376562662,39,0
64.8980583420813,168.089781373979,41,0
62.8422117789602,133.801973619515,37,0
63.7990911588392,150.730512557911,41,0
73.6741805393995,209.058043324187,30,1
67.05560213983439,189.974847308905,35,1
68.5928512420125,184.958089153383,31,1
68.8698199019828,158.910728878334,29,1
65.40718895280129,169.010842545683,41,1
65.34966101620711,164.85347560809,42,0
69.5686795966456,198.80902804941,50,1
63.2581076637926,141.994496529638,45,0
68.055245877847,183.835593292195,28,1
58.525031484915,99.5207839962002,47,0
70.70478625515709,199.922303151274,43,1
61.2712411964785,124.045868776162,35,0
64.14900745816131,158.33148734574,41,0
58.1104560049926,105.6447562394442,41,0
60.2221181358334,116.441434013439,29,0
61.1055757907997,135.787299377007,42,0
67.7162590047371,181.825220467346,37,1
66.0539571708589,186.84448504479,40,1
62.802788951146,153.252545535624,42,1
62.4861588603999,140.093121432032,41,0
62.0188631643794,127.71616812932001,42,0
70.6371582171478,200.499124221591,32,1
59.4138637331979,142.327530135541,49,0
68.72757692621049,196.636538177126,50,1
66.7426907135966,153.924252084822,45,0
69.0655715588414,211.010156872524,41,1
71.6556641579506,214.139433025567,41,1
74.91989026598489,231.041703167251,50,1
71.970012820862,206.538501313755,36,1
58.306377626485,103.9769448720611,49,0
59.4327691700543,102.2041025189544,43,0
69.607422480103,186.879498039269,32,1
71.2399789015695,190.809770041737,37,1
62.6851068369893,138.007460625104,50,0
68.029826997364,199.436837827009,41,1
74.24913835352609,234.28980587157,47,1
71.5010863653248,198.944832362141,36,1
63.137139212217704,150.64599620432,29,1
61.7960049504189,129.365896397381,31,0
67.7436545681765,183.609139212536,30,1
68.5075830232353,184.898085386098,40,1
76.4190402827074,231.939454209339,30,1
72.2051458474554,183.427913613357,25,1
72.023946436313,196.364915235699,37,1
59.4631441116995,91.900046463916,26,0
60.2599498021097,106.388929941296,32,0
76.58117435045949,217.474034459707,28,1
71.7651542686907,195.060584184096,37,1
69.8850360858696,207.883393042889,31,1
62.0330053145602,116.536664725424,26,0
69.5888352396799,177.035697036747,26,1
67.1607406026772,173.01808755915,42,1
59.0319099013699,118.281638742373,41,0
65.7200806021745,151.662441471684,39,0
68.96301256817969,180.949089266523,37,1
69.75834430436669,166.32402929359,45,1
71.52014453286269,207.835300359931,47,1
61.7690613865757,130.891389096293,26,0
64.568887407263,159.717289984015,40,0
69.6761711675356,188.488242598925,29,1
61.1088544362555,103.854464488973,29,0
61.1659224552058,131.924680055967,47,0
68.9172449023022,190.370856017665,47,1
64.4178572053912,146.099105575917,33,0
69.8425405584851,200.627852131872,49,1
66.0740021548212,151.311506135265,29,0
63.2828040482993,158.202834593304,50,0
59.4964419925663,103.413817265567,38,0
67.94444892148921,137.828165321337,29,0
61.2732426235022,109.993659106835,29,0
60.7182843828611,96.1075042587005,32,0
67.3759834012336,157.881099578167,32,1
71.15524375954989,209.460248600108,46,1
62.2282480084833,132.07117587653,46,0
59.9291675545543,131.49167273083,47,0
63.986855740299994,156.179384480972,40,0
58.8083413407457,100.21720262983,36,0
61.5913170949363,116.108723967739,31,0
70.5900983879953,207.660949042745,35,1
62.2346978405317,131.419183779592,30,0
70.6646884710531,193.045217981351,34,1
70.27914969826969,194.317012295753,28,1
65.03866090675591,126.289749812448,26,0
59.4116497291324,122.05642669152,46,0
70.7870204541365,173.904303662755,26,1
68.5863735952195,171.276247779189,32,1
60.8105897100327,148.899818308485,49,0
72.25370338929339,204.560177162322,31,1
64.30379908128691,151.572858025664,37,0
65.50978523655779,136.176135872661,25,1
63.309303709749,153.820468105226,30,1
72.0708610793986,213.839156020285,42,1
67.60648012928499,198.799299766309,36,1
61.2248515285784,111.692776744418,44,0
57.4374179835325,89.496830643472,25,0
66.9524040763352,169.726511331665,42,0
63.3001145586492,151.84784996442,42,0
61.6342775418938,125.857171433185,44,0
61.7117478029964,104.146363088167,31,0
69.3469855161992,206.116243512739,44,1
59.0273616483559,136.003820747696,46,0
70.8136290842041,200.658273775163,45,1
60.9084288750785,107.3315463731666,47,0
67.29530921979759,156.128964521951,36,1
67.17871231132631,165.448484806429,30,0
73.6495953683893,229.711326951769,44,1
69.1031915142394,184.731286117888,34,1
66.807253469196,180.458052671168,50,0
68.67462327528679,172.695509695384,33,1
67.4144173165796,138.716849933735,27,0
71.02894151637969,207.727035125791,49,1
73.2652418845385,240.09516559478,50,1
64.51106366213041,118.070359037732,26,0
62.768310775482696,158.115504777396,45,0
66.95813705337069,174.355927890825,38,1
68.60581399233199,197.78033784958,49,1
71.4219166778792,195.447666728551,49,1
67.4007189202471,175.988190526957,33,1
59.1422795757212,94.933285537061,36,0
68.0868238954174,155.295241252612,28,1
61.086895702723,107.738642506669,28,0
65.55135540952341,149.767288095629,28,0
61.433045348303,97.174020271596,25,0
60.832399942589795,116.84452003177,25,0
66.32603204772839,180.675260295768,45,1
63.253683669074896,154.825608023271,47,0
68.9914832395403,192.695335403659,44,1
69.87242754395659,183.767898109782,47,1
66.43839113443279,168.211696598095,29,1
75.324139030466,208.298331446494,34,1
68.71338133695471,143.484541722811,27,0
71.7034552596694,202.849475093177,35,1
61.6149230110556,131.555193184738,30,0
67.1782346185595,175.117030445541,43,1
69.5167884819936,181.658317975343,47,1
63.1960323721127,135.455298633415,27,0
64.58693458560401,134.432340852366,31,0
62.2646332718698,139.247147644501,50,0
72.22409542791229,184.365913894133,28,1
71.54944345261289,180.703088823966,28,1
63.655301473114804,168.437901555752,41,1
70.0285574073058,170.574620818447,39,1
69.6888645946349,197.738709318429,35,1
71.0736776514207,220.356143981321,50,1
66.3351291414654,163.947305136066,45,0
66.4372076459625,159.809188101112,41,0
73.4314344195098,217.665313669606,47,1
72.0697583311449,215.595732770733,40,1
65.27107554783669,171.188531344114,45,1
62.1190871002672,131.87455948430198,44,0
71.2060922182683,198.854673533081,32,1
59.5791124588638,116.2613127866806,50,0
61.4997287374862,147.606799363015,48,0
69.7146317960513,199.717272552453,43,1
69.42445154016299,201.764014395057,49,1
61.315183722166196,132.958660959029,42,0
65.6292600252637,158.101686826467,25,0
68.1319514535088,153.110188723456,29,0
72.86741401704869,202.464487907527,26,1
70.2285565798632,217.017256740469,43,1
71.07650533431739,198.029178701327,31,1
59.740781078074,110.077754467776,36,0
68.5451830843268,167.935955204858,26,1
65.1774433977874,176.686231738308,41,0
62.9649944650528,143.111374252931,41,0
63.4729203023192,126.223188135152,36,0
69.88307009672039,190.446181386738,31,1
70.6972376450384,202.993728023585,38,1
66.228666455576,146.103190402482,41,0
64.28968721384841,152.586247185204,33,0
73.96693298015019,235.717696461241,47,1
68.31794694154439,176.159200203876,34,1
70.02648269856819,210.339857106691,41,1
72.4725840567383,194.13807676563,38,1
72.4036685401297,197.206256661538,35,1
59.550030714028,102.979162647724,38,0
72.5183019193573,204.846582041009,30,1
66.9122611250763,169.374071280025,36,1
63.694483221248404,155.888895277244,39,1
72.56515781470169,214.697373670434,34,1
70.36956760297569,188.828357596479,26,1
64.41125256430621,152.397890270859,46,0
64.84862886440001,158.817241126221,48,0
71.20576101010799,198.341247176261,33,1
64.4376071535425,149.190188753279,40,0
60.9694742826729,117.53931129318,28,0
70.77429461141189,212.713032391986,44,1
72.0081522081335,219.059373566721,40,1
69.2121161704564,198.739192919863,46,1
65.2185128824824,170.021100731815,35,1
68.99971911876439,182.329108454027,48,1
69.5823807296095,169.282409486653,25,1
73.0488466681926,204.359530360382,27,1
70.7560126502743,196.257822705305,42,1
71.5471139157593,213.047112302666,46,1
65.5259089634653,176.00185417842,26,1
71.6018976858456,220.929323430504,42,1
59.7987947778955,122.831414573977,39,0
64.63973673906641,145.238849197409,31,0
65.0512115827048,138.044657352242,25,1
61.324196813695195,124.821691740655,38,0
67.70176040144469,164.212462525188,40,1
71.16336105006799,200.702969875501,43,1
69.47876426780131,183.215084994391,31,0
70.6745963220627,177.612260252465,38,1
72.3206116065485,212.007580137624,34,1
63.987795068143605,129.774670960951,29,0
64.14751465815681,125.530687014797,26,0
61.0760610936609,133.072143415762,43,0
61.2426002643591,135.879987980075,36,0
66.2417492791339,157.288168385739,30,1
60.666959245387496,126.880410099806,36,0
61.3967360166638,158.191964743846,47,0
62.4675948764312,142.659393628696,46,0
72.18721586863279,195.4579257838,48,1
62.6216831308406,116.861973082503,25,0
71.58227321318249,184.743104831437,32,1
63.0662554068762,146.079336038602,43,0
68.0148608163448,175.867861691065,41,1
63.4171572254401,116.939394325614,26,0
67.6642123095288,167.793731631606,47,0
64.7437691809575,137.24054801676,49,0
60.9313233991646,149.980157622981,48,0
66.53226389520381,148.906066104422,36,0
66.715799694985,172.386659244003,30,1
61.5664123872033,131.240797320596,39,0
65.9991820948526,157.146730027501,40,1
67.84071566717489,192.66223674898,44,1
64.23209798669491,149.743187121607,32,0
71.4769871061978,219.231538558013,35,1
71.36279565943249,207.765261064146,40,1
64.96945333002179,165.008091361488,44,1
57.5260240211065,97.4028512342667,34,0
63.8069964191961,144.9005330822,37,0
62.8661161157611,141.361844159787,45,0
74.4153856882339,232.374508117238,38,1
60.389791051535596,112.632693208351,34,0
65.36801895395911,155.802082613991,35,0
63.4017458581503,107.45962395129,25,0
59.783834910664,124.446104416948,36,0
64.771089546192,145.471256041241,48,0
65.2010455256992,141.195963341194,31,1
69.57394182762049,183.312208712821,39,1
63.676242739093304,112.298801482061,27,0
64.66695655686239,156.86408599181,48,1
61.0915442254688,117.201971175305,35,0
67.92880104268829,190.215790136331,30,1
64.20221251769341,148.631948558897,33,0
61.3323519094684,123.780164610408,31,0
62.2258610740856,168.866824542197,50,1
64.7236263219733,134.852290843349,27,0
67.2952963994548,148.728114223695,29,1
71.583670488761,183.136435149657,35,1
75.2290981211044,237.892153616578,42,1
71.86893073745789,190.307461274244,38,1
59.529660283022096,131.92409123725,42,0
61.5933365884006,100.232044530406,31,0
59.107484656877595,108.923623246467,39,0
63.5370445748482,144.307462985894,35,0
61.3059184995613,123.568376671197,43,0
61.235670800074196,107.361356571278,26,0
65.6990352791908,165.258462124584,39,1
68.2185295009016,176.436511058618,32,1
64.783224212625,129.073641074898,29,0
67.03212776893531,163.86760520507,32,0
66.5437307546759,144.831560422294,28,0
65.5611799709311,165.295440778111,30,1
58.0116651611251,102.309512821492,35,0
63.116691524701196,142.758991614374,37,0
68.3916905873029,192.638580283194,42,0
69.94345395861649,219.809775337563,47,1
74.65384612897729,218.728204147378,44,1
66.0091468910957,134.418013320364,25,1
73.0729941947761,239.749628076241,48,1
68.68498673586659,194.329033473548,49,1
65.5864525265963,155.380922966499,32,0
74.56772269351349,228.022346935739,38,1
63.90565391292329,142.043457846382,36,0
66.53443088201159,183.549680444354,50,1
63.090719921883796,120.633408724521,36,0
62.717151118604896,128.306269880838,30,0
64.2394826469139,154.257901840427,27,1
66.5170914153179,153.172579921507,37,0
62.6365175403148,141.175494890553,42,0
64.468037693219,179.800725592022,50,0
67.75186393810709,194.689826234423,45,1
60.3263483283668,109.554964883368,25,0
72.8473247514787,204.511695213042,45,1
66.3438331520537,177.623790601575,47,0
67.0139667403527,193.710149533919,42,1
58.6663032433087,109.648523552276,41,0
63.224213993441396,138.297520063129,43,0
57.1648078883808,78.7899984409701,26,0
59.3035387926638,118.580853820813,33,0
70.65933098101969,226.014367955245,33,1
72.1424912101482,204.783434776047,37,1
64.2395638981968,126.700086545495,26,0
68.56596780540349,187.966727879219,43,1
60.4836290575481,111.442863365485,25,0
65.6054277891881,150.020552298657,35,0
60.2483432381663,123.949997304144,47,0
72.33234271962519,199.635976259846,35,1
67.59762066471261,177.192346162115,32,0
60.838195181154695,122.036175625723,30,0
68.4146018831068,202.760001792547,46,1
69.00105512685519,203.866092233022,38,1
64.35111283181901,151.999492313979,33,0
65.8422918301442,144.653808863046,37,0
64.5432760462042,164.947203717433,48,1
70.1714302095419,193.154139159232,41,1
72.30111636455969,213.039012006443,38,1
60.318025241683095,108.772634041478,28,0
65.9353347489034,175.115056078303,50,1
64.177414193792,144.198020031907,45,0
71.0748147089426,194.64745607593,30,1
68.22143178289501,197.691862114076,43,0
69.0961334362529,193.182992130117,41,1
66.1940653186315,143.836830671716,37,0
63.1685186448598,138.851059473957,33,0
66.91869266735601,159.330889207843,25,0
65.8327708069421,179.739899747244,47,1
66.3136084316278,178.828760290252,42,1
64.27407910546471,166.38899082076,45,0
69.32024317739359,183.455923303949,34,1
67.77227749500729,179.183014977891,41,1
72.9236985302843,220.450911024349,48,1
67.9421407592253,188.532280979268,26,1
68.34898985253669,180.740272090197,42,1
65.81912498945019,166.137550948868,44,1
64.9116330461273,158.348875110222,26,0
69.7457747814604,185.487833523429,32,1
73.4810918503987,202.333186893465,39,1
71.37641476222609,204.241192341915,38,1
69.3352545196221,192.954867075458,41,1
59.636390402201,132.86320851054398,41,0
73.75864186906729,221.994904705117,28,1
70.027611657233,207.249697812958,49,1
68.2194866038072,215.518819453717,50,1
61.675450588808,164.992377845836,50,0
70.0915234202537,186.683585728877,32,1
64.1205744069328,148.514689486199,33,0
73.66919670494059,218.652627821709,40,1
69.48636674798479,198.642243684058,36,1
73.1081203801037,227.218230112735,40,1
64.6377595555002,164.048934465506,37,1
68.01427740061719,184.839221408314,35,1
60.8241094209123,157.114807352452,49,0
66.72867316984909,188.141119453372,39,1
61.7703779752153,147.725475618616,42,0
68.52813550469399,184.475220126706,36,1
66.130695966695,173.114311951227,39,1
71.9699900599603,225.283578818917,40,1
75.0064813701917,221.720177027006,34,1
66.86067553059401,164.292753048247,28,0
66.71324199284359,183.403019419652,45,1
72.55918774822639,220.783979953586,49,1
70.1059599786522,183.842105715014,28,1
63.893394759493,158.456065776193,39,0
58.0222544783433,107.5368809917975,45,0
70.1348615536043,206.17039149894,40,1
68.0730988142564,179.365728160163,38,1
62.567563794241195,123.490478472305,32,0
66.95589851481141,143.436977189173,26,0
64.1898526139103,133.17252733536202,45,0
63.85631223654119,143.850698434417,38,0
64.52674823981751,141.38346518829,31,0
66.2341651344032,160.933885904572,45,0
73.03261755935169,205.564479012419,39,1
66.16719738032151,156.006813541203,36,0
72.23882142407449,187.420170259723,26,1
61.1893607830965,135.99816060385598,48,0
69.7316918736416,168.82576492018,33,1
68.5456298131804,174.704177453964,26,1
63.351416589677896,141.106321704748,43,0
61.8040612072824,141.859670011568,42,0
61.8172265791266,119.795699390072,29,0
65.5305300745508,150.837680356683,32,1
60.8339128514658,106.0585492910316,48,0
68.5681327760678,195.953452707325,37,1
61.8147683634091,136.053633683289,31,0
63.2260177297046,152.846107496592,39,0
63.81585420801,106.336588297242,26,0
70.7022462080805,192.995692788387,35,1
59.0456491039143,125.551867007723,42,0
64.2327522241635,145.430728165546,45,0
65.0031682309183,161.793643566824,44,0
64.8399122762245,170.850769070359,37,1
59.7303629008072,103.468909144872,25,0
64.04221806520131,140.082610968689,35,0
61.611228244353796,145.204821481275,40,0
67.35521911747229,152.674976833422,47,1
70.7433861134691,193.832196917338,42,1
65.88189529011011,147.549695379998,35,0
68.3668978203634,161.430938001244,43,0
59.4508463603663,114.656207992136,31,0
72.3012340230177,194.094163543063,35,1
67.0798718630526,174.012799747873,38,0
61.5989274746945,133.416769094881,31,0
64.9245769219022,159.365317216921,47,0
61.9150724940066,141.103922525704,40,0
62.606830424475795,149.45794140883,40,0
73.55489543124149,225.511760594122,46,1
66.84289834115529,182.69315968571,48,1
65.0613458971268,159.900434324327,32,1
66.8124337212599,177.747909726572,36,1
70.176571845724,193.466355504937,39,1
71.6019447673538,217.120094736912,37,1
68.68378211095289,205.143049202359,49,1
69.9318001265486,193.123250244944,40,1
70.1924791921135,182.616836714879,34,1
61.4717151894243,131.663619361408,29,0
64.39147800082421,152.678940525985,40,0
60.842950370595496,126.601754089176,38,0
66.17577154267279,174.691592194197,30,1
60.377123253399695,120.398690698863,35,0
61.2141147615686,167.458354816187,45,1
70.3438052049668,177.705759585163,28,1
62.0992776704058,125.639871233991,31,0
67.890282944289,198.001020203223,46,1
70.71469362183909,227.946546571983,49,1
63.2680599445794,115.834671797464,27,0
64.0405274625531,134.449502159375,37,0
59.5883920670898,114.584318791353,34,0
65.299989603729,148.849823425562,27,0
71.84311165608459,193.01726104375,31,1
63.6341698280492,142.800702916443,40,1
62.8884596395885,133.05287175591502,43,0
63.9530373378013,146.820944678286,42,0
58.9387285129225,110.244875534712,29,0
64.510155267786,140.405274500212,34,0
66.775870316724,197.479343050833,50,1
63.0760971019316,121.344654587626,35,0
68.1334148871494,172.723006039824,50,0
59.398065930326496,122.944988323158,47,0
65.23663122746139,163.40702669862,31,1
67.22168183188799,157.230804742359,46,1
66.81466374640489,191.575334078804,47,1
70.8091371985465,194.953120998722,34,1
64.2304398670452,161.942983011778,43,0
65.82598312605201,142.326613520577,26,0
59.9425947918931,123.713428412532,28,0
60.535214861620595,108.50910871716,39,0
62.9058944615779,137.221630721892,39,0
63.2250932772937,127.90681297103501,31,0
68.605429002183,205.754189235412,42,1
65.0238094349896,135.394231600013,33,0
70.97207445591799,183.078251235246,28,1
64.82024381164621,131.726785943638,28,0
63.40298276144559,140.427940606626,31,0
69.8490128135195,188.469371391246,38,1
68.4845153200526,183.226331233505,37,1
60.023635118143496,135.656054750481,36,0
71.1185150906246,200.568441028307,35,1
64.3434359637002,145.663869426503,43,0
68.7332102674215,202.588221045901,48,1
63.3976955829103,142.341661234668,30,0
67.64611687800529,161.156115646141,30,1
67.5012117360477,169.863548479767,30,1
63.646671955502406,144.028015212802,35,0
70.6268418933568,197.35870219412,45,1
64.99848322714459,147.683845559696,33,1
65.56088449793431,164.90689173,48,0
64.0151658902191,157.129232829763,35,1
70.4445640844681,189.630278194117,27,1
64.11062397522761,126.741896782866,27,0
63.7785973050145,144.606833081922,28,1
69.1292731920596,176.785319535771,29,0
69.3001244073467,197.812060623585,40,1
67.42315419985839,184.610736598779,42,1
64.96418372751121,163.564272437718,32,0
70.78258975720439,214.67605429966,32,1
58.2720290218358,91.2682046392832,32,0
59.6805975643144,105.468154225546,28,0
71.9507825807641,214.313319203983,35,1
69.1212502601429,197.718801866057,42,1
71.1970245232896,189.4506741498,37,1
71.18261032589899,227.425748253995,50,1
64.4410429711465,123.280095210813,28,0
71.31040603089069,188.060884068186,25,1
65.20280743247389,160.937712593204,43,1
72.63726779977769,220.93470762231,49,1
62.3891986938145,131.549562058552,26,0
72.05666226984529,201.592581805722,32,1
64.4581465772376,141.30851703073,34,0
61.9145777561098,138.174322272705,46,0
64.6035516077722,151.421233485422,42,0
67.9841947603568,154.807872916003,29,0
68.96860332118399,197.949506368912,31,1
63.0719719524865,148.155947076426,31,0
62.8012051394349,154.316583178589,42,0
60.9004865343244,115.088338208402,26,0
62.541208873533,137.651477740768,35,0
68.05627182778389,167.39065630828,35,1
60.9826702131507,136.686515250633,46,0
58.6644465400571,116.393702120901,34,0
71.46561611193029,225.981393879642,48,1
61.6799001065922,142.255261053524,43,0
71.8506239765993,200.482124657112,27,1
72.5674817033336,230.514503000297,39,1
64.87098964683261,154.580439909483,39,0
63.0902996213132,141.971110377536,43,0
71.5620420449436,199.730942756504,47,1
71.5442297643081,191.751029969281,37,1
72.05373738272529,206.538165951745,47,1
60.4838268390588,117.743804741526,37,0
59.814750502239995,123.706689846406,34,0
62.9452454257834,130.56115012744698,42,0
71.66690627615979,195.27924583305,42,1
65.3876102918289,175.844114319683,43,0
71.88033023092389,228.903599366613,45,1
72.2938805892545,187.726281981995,29,1
74.8720186547956,210.937492806304,39,1
71.37967029536789,184.759932289639,28,1
70.1595271982408,208.188228018465,44,1
61.6836709099809,141.576418436117,48,0
61.472616332258696,143.807705416737,38,0
65.78470087045,157.73855470482,28,1
66.6711396118842,173.201840372466,46,1
73.43768487972699,223.204039573755,49,1
64.8201831879245,133.612715838218,36,0
62.9353054428129,140.115927158397,50,0
57.186819411104295,105.854116572758,30,0
69.4629875977668,193.027534217816,30,1
71.1311746623251,167.993077929943,27,1
67.73675920161679,173.962242783551,25,1
61.0664350850308,129.606159272429,45,0
60.1509152510232,122.418401494811,48,0
67.775972358731,167.447504294775,28,1
67.7660564007431,163.801063885889,37,1
61.9864637847256,131.732254677612,32,0
64.2440595814991,149.422717319974,27,1
72.36846373690119,201.798982967421,35,1
73.79300840829319,197.750503917448,28,1
60.4435720763044,122.889482787263,43,0
73.89150846490999,219.558785151439,29,1
60.749581442239396,119.500037006939,31,0
66.2136805613258,177.597929485838,45,0
68.9600721836798,167.413500728368,29,1
64.3778759997047,122.699679626214,38,0
62.0449123675215,132.110079883077,36,0
65.9333927212395,150.827808060294,39,0
65.6350945397925,144.217177513931,32,0
72.2088194274225,215.488412374024,47,1
70.16676714000809,186.448594726192,40,1
68.46474726604319,213.441043226235,48,1
71.4214314938544,205.327152035254,46,1
71.0644564912116,190.626283044298,37,1
65.0541338471196,137.104340013144,35,0
63.1764051559378,131.459648371846,48,0
60.730019150973895,128.713505557257,41,0
65.2604389018894,149.382997891746,44,0
68.2768218539142,190.750807982436,45,1
62.7906337002984,109.513180867796,35,0
61.488631579575696,111.748109757602,35,0
59.2159106382053,129.957027598791,37,0
77.7608008945486,249.707300850029,50,1
69.5515350928246,184.435118452271,26,1
66.26747540473039,162.422210929555,31,1
70.2329393035072,191.562613220454,26,1
69.1350669556986,158.629646600913,35,0
61.9498457985719,127.90320396154999,43,0
72.2150007183468,209.671871861817,32,1
63.178079362636495,138.894951440861,29,0
61.4088344524618,136.036632568145,44,0
61.8268286608375,154.520978630761,35,1
57.7455329382085,119.245574597983,45,0
66.15379700830779,175.515650945001,46,1
71.075543576638,208.894757432703,41,1
65.26523194496639,177.969204009677,48,1
61.4601992542499,124.381538188906,46,0
64.0089478988436,174.074353392299,48,1
68.9901087403571,180.352181643448,35,1
64.3447268654662,147.159211075878,32,1
73.32662019731819,210.133231049009,29,1
64.61579226446591,159.646649579347,44,0
64.30469462915451,139.17112387524,25,0
60.7730951205005,100.307885465738,29,0
67.0356307408296,178.799419540932,48,0
56.030411976438195,88.480480272958,34,0
72.1229643054445,215.302464440455,33,1
57.9972254723861,103.797463356533,31,0
62.5999648241147,146.029163554129,30,0
73.8810402497187,212.407019000057,49,1
69.00086738008949,183.259613679654,33,1
71.8340357837764,201.77989844571,33,1
61.3940865436986,153.417291950693,50,0
72.8670868251364,220.633317284708,44,1
62.0162136007295,126.965249309513,34,0
67.091510479391,172.903050235576,48,0
68.44866523356859,187.172634254583,46,1
72.56054792166209,209.815055822955,35,1
68.3944603103637,190.913766051073,47,1
76.0649926309027,208.971052703788,25,1
70.40157522872519,214.258375100339,49,1
71.19372690763029,208.644149327757,28,1
60.990454278654596,114.517769043557,27,0
69.0745852641165,184.375133902353,33,1
60.7076798496563,131.227153212197,30,0
62.5261391707175,125.239929417406,25,0
68.5015149298272,164.915819257889,28,1
57.3955714333302,94.91004289368,32,0
66.4707076121726,163.711459145125,44,0
63.3211759989884,139.883834629129,39,0
67.28224276697499,173.766968330461,42,1
62.1887475838338,125.422734418834,33,0
65.4035422213359,176.259530616791,27,1
75.7408214339315,225.12427132956,32,1
61.7855341496913,126.533670497237,25,0
61.4888260906559,119.941881113391,29,0
65.71384436088701,128.141990606133,26,0
73.458079634616,227.064745309942,48,1
64.6878093978769,116.039843168994,25,0
69.15083218531669,190.556789891852,47,1
74.2091065220879,222.460479807153,46,1
68.58008131011381,174.256626683302,49,0
62.7978721601229,149.204396484321,40,0
67.3536581615964,166.090125786042,36,0
72.14283289641699,215.716798447032,41,1
63.158114276466996,161.039541910673,49,0
59.7204844248844,123.777133984642,46,0
63.375800427813296,140.691706812518,36,0
74.5629410745522,211.007160851719,48,1
79.0620529193772,238.342564876735,48,1
71.5332502645594,214.244997948584,37,1
62.2818495007199,126.366115998373,44,0
